Algorithm,Params,Validation,Accuracy,Recall,Precision,F1
NuSVM,kernel:poly-nu:0.010000-degree:5,CV-10,0.254998436523,0.942857142857,0.227928475034,0.315846345042
NuSVM,kernel:poly-nu:0.010000-degree:3,CV-10,0.240178236398,0.92619047619,0.192610493769,0.298844224156
NuSVM,kernel:poly-nu:0.010000-degree:4,CV-10,0.237864290181,0.914285714286,0.197437543201,0.298231024038
NuSVM,kernel:poly-nu:0.100000-degree:5,CV-10,0.208284865541,0.911904761905,0.166634068582,0.280055016818
NuSVM,kernel:poly-nu:0.100000-degree:6,CV-10,0.188836772983,0.866666666667,0.156067451305,0.263698342931
NuSVM,kernel:poly-nu:0.050000-degree:3,CV-10,0.249432457786,0.845238095238,0.163027630608,0.272699880974
NuSVM,kernel:poly-nu:0.050000-degree:5,CV-10,0.279266729206,0.828571428571,0.245824093536,0.26929598616
NuSVM,kernel:poly-nu:0.050000-degree:13,CV-10,0.313535021889,0.82619047619,0.299395999633,0.291911616107
NuSVM,kernel:poly-nu:0.050000-degree:11,CV-10,0.313535021889,0.82619047619,0.299395999633,0.291911616107
NuSVM,kernel:poly-nu:0.050000-degree:9,CV-10,0.316035021889,0.82619047619,0.299868334316,0.29258794461
NuSVM,kernel:poly-nu:0.050000-degree:7,CV-10,0.316035021889,0.82619047619,0.299868334316,0.29258794461
NuSVM,kernel:poly-nu:0.050000-degree:6,CV-10,0.301031894934,0.811904761905,0.29552960732,0.285661424607
NuSVM,kernel:poly-nu:0.100000-degree:4,CV-10,0.310909943715,0.764285714286,0.235101605365,0.307353266888
NuSVM,kernel:poly-nu:0.050000-degree:14,CV-10,0.30840681676,0.761904761905,0.291117984777,0.277118633559
NuSVM,kernel:poly-nu:0.050000-degree:12,CV-10,0.30596779237,0.747619047619,0.289002600161,0.273418356038
NuSVM,kernel:poly-nu:0.050000-degree:10,CV-10,0.30846779237,0.747619047619,0.289453050612,0.27405260551
NuSVM,kernel:poly-nu:0.050000-degree:8,CV-10,0.30602876798,0.733333333333,0.287226329964,0.27018787121
NuSVM,kernel:poly-nu:0.100000-degree:7,CV-10,0.644565353346,0.695238095238,0.339275103981,0.419280422872
NuSVM,kernel:poly-nu:0.100000-degree:3,CV-10,0.385705128205,0.688095238095,0.227584219558,0.284029410118
NuSVM,kernel:poly-nu:0.100000-degree:9,CV-10,0.65200750469,0.661904761905,0.344523809524,0.41126989498
NuSVM,kernel:poly-nu:0.050000-degree:4,CV-10,0.314476235147,0.652380952381,0.149502727534,0.216310770554
NuSVM,kernel:rbf-nu:0.050000-degree:8,CV-10,0.532110694184,0.604761904762,0.205801435407,0.304622098332
NuSVM,kernel:rbf-nu:0.050000-degree:5,CV-10,0.532110694184,0.604761904762,0.205801435407,0.304622098332
