Algorithm,Params,Validation,Accuracy,Recall,Precision,F1
SVM,kernel:rbf-c:0.050000-degree:8,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.050000-degree:12,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.050000-degree:4,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.050000-degree:5,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.050000-degree:6,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.050000-degree:7,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.050000-degree:8,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.050000-degree:9,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.050000-degree:10,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.050000-degree:11,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.050000-degree:13,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.010000-degree:6,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.050000-degree:14,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.010000-degree:3,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.010000-degree:4,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.010000-degree:5,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.010000-degree:6,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.010000-degree:7,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.010000-degree:8,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.010000-degree:9,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.050000-degree:3,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.010000-degree:14,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.010000-degree:13,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.010000-degree:12,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.010000-degree:14,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.010000-degree:13,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.010000-degree:12,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.010000-degree:11,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.010000-degree:10,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.010000-degree:9,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.010000-degree:8,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.010000-degree:7,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.010000-degree:6,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.010000-degree:5,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.010000-degree:4,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.010000-degree:7,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.010000-degree:3,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.010000-degree:8,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.010000-degree:9,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.010000-degree:10,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.010000-degree:11,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.010000-degree:10,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.010000-degree:11,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.010000-degree:12,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.100000-degree:7,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.100000-degree:9,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.100000-degree:10,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.100000-degree:11,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.100000-degree:12,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.100000-degree:13,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.100000-degree:14,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.500000-degree:3,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.500000-degree:4,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.500000-degree:5,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.500000-degree:6,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.500000-degree:7,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.500000-degree:8,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.500000-degree:9,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.500000-degree:10,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.500000-degree:11,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.500000-degree:12,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:rbf-c:0.050000-degree:9,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.100000-degree:8,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.100000-degree:6,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.500000-degree:14,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.100000-degree:5,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.010000-degree:13,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.500000-degree:13,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.010000-degree:14,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.050000-degree:3,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.050000-degree:4,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.050000-degree:5,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.050000-degree:6,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.050000-degree:7,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.050000-degree:8,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.050000-degree:9,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.050000-degree:10,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.050000-degree:11,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.050000-degree:12,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.050000-degree:13,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.050000-degree:14,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.100000-degree:3,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:poly-c:0.100000-degree:4,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.050000-degree:3,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.050000-degree:4,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:linear-c:0.010000-degree:5,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:rbf-c:0.100000-degree:10,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:rbf-c:0.050000-degree:14,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:rbf-c:0.100000-degree:3,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:rbf-c:0.100000-degree:4,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:rbf-c:0.100000-degree:5,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:rbf-c:0.100000-degree:6,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:rbf-c:0.100000-degree:7,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:rbf-c:0.100000-degree:8,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:rbf-c:0.100000-degree:9,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:rbf-c:0.100000-degree:11,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:sigmoid-c:0.500000-degree:7,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:rbf-c:0.100000-degree:12,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
SVM,kernel:rbf-c:0.100000-degree:13,CV-5,0.81645021645,1.0,0.81645021645,0.898947368421
